id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
15512,2025/11/05,53,66,8,2,"272,60",-,
15523,2025/11/15,1045,4,15,12,,219.51,
15528,11-12-2025,2308,18,1,5,"1,748.83",276.29,
15537,14-11-2025,1307,15,5,1,1008.83,"208,67",
15573,29/08/2025,2669,42,10,3,1012.52,164.32,
15574,04-22-25,944,11,2,10,"1.926,51",,
15577,12-06-25,1278,66,11,10,,"84,84",
15587,,2511,12,12,1,,"112,32",
15604,2026/02/02,315,62,9,9,,58.40,
15624,13-10-2025,1287,29,4,6,,"289,72",
15630,,556,18,6,10,"1.425,24",-,
15633,,263,15,1,1,,310.33,
15636,,872,28,3,9,-1316.90,196.65,
15638,31/03/2025,2445,61,1,3,1898.10,-,
15639,20-02-2025,1942,43,2,2,983.59,75.92,
15648,07-22-25,2780,41,5,8,94.38,-,
15668,12-06-25,169,38,5,10,,289.30,
15670,05-28-25,27,22,1,3,933.46,66.51,
15673,2026/01/06,896,73,5,11,951.08,124.71,
15675,2025-01-19,393,69,2,2,,,
15679,01-01-25,640,56,15,8,205.64,30.27,
15689,04-06-2025,867,38,10,4,871.56,129.68,
15694,10-14-25,1864,71,3,10,"1.150,09",,
15700,10-22-25,479,68,6,1,-,81.42,
15701,2025-09-16,1940,50,3,12,534.83,124.12,
15702,05/04/2025,319,75,2,4,1105.59,256.34,
15703,05-08-2025,1129,79,11,9,-,211.51,
15720,29-07-2025,714,47,13,10,"818,81",,
15721,10/11/2025,202,48,4,11,1814.46,"335,18",
15731,01-31-26,1714,10,14,3,-,,
15734,19/07/2025,2872,11,4,12,,,
15757,2026-02-18,1558,15,7,2,,146.81,
15765,2025-03-28,1092,23,8,12,"1.602,70","371,64",
15794,01-07-25,1959,57,1,12,187.31,"29,13",
15819,2025/10/07,2491,8,14,10,1373.72,"2,100.15",
15842,03-09-2025,1507,43,15,3,"577,99","99,66",
15843,15/01/2025,2859,43,12,8,,174.87,
15859,2025-03-27,2012,23,2,4,494.07,84.41,
15862,2025-01-19,2327,75,1,12,"1,696.90","149,98",
15877,02-10-26,192,60,11,10,222.88,,
15878,2025/10/06,1035,59,9,9,"1,830.07",364.86,
15905,2025-12-04,1395,32,4,10,824.82,80.63,
15907,14/11/2025,2791,74,9,5,712.52,,
15916,08-09-25,1855,1,12,5,"1,016.68",52.69,
15919,07-24-25,377,60,1,3,,"213,64",
15922,18-01-2025,947,9,8,9,1619.23,207.83,
15928,29/06/2025,1738,34,2,12,-,72.91,
15953,17/02/2025,1514,2,12,8,,"147,84",
15965,2025-04-29,35,70,14,9,"1.918,13","300,98",
15971,01-06-2025,2742,11,1,11,"119,77",10.32,
15980,2025-05-01,1563,14,7,5,"1.469,16",216.97,
15990,11/03/2025,595,31,4,4,"1,199.75","189,62",
15995,2025/07/29,2124,38,8,7,"1.174,91",,
15996,13/10/2025,1321,68,13,10,"1,813.91",179.04,
15998,2025-11-24,2692,16,10,5,1188.81,271.16,
16018,24-01-2025,209,49,12,11,"550,50",125.08,
16024,01-02-2025,544,80,1,11,1282.56,189.39,
16050,,1065,72,2,8,"80,50",4.65,
16055,07-21-25,2072,17,4,6,830.43,63.61,
16056,,1541,58,6,4,,,
16066,2025/02/07,3542,7,14,6,-,"20,44",
16069,14/01/2025,552,74,6,10,1631.85,190.01,
16071,,1214,46,11,6,1935.78,291.97,
16088,09-23-25,502,50,4,5,1424.13,-,
16099,,2433,74,13,6,644.94,147.22,
16110,04/10/2025,821,76,12,6,"1,392.62","222,67",
16128,01-30-26,2884,21,12,3,,74.52,
16154,15-07-2025,500,71,10,1,-,248.03,
16155,2025/06/26,818,20,15,5,,"348,46",
16162,,502,30,14,1,1513.28,"272,87",
16169,11-22-25,977,16,4,8,1015.72,224.14,
16176,10-02-2026,169,77,1,8,1420.02,"353,14",
16177,2025-06-02,876,33,13,8,"1.292,34",186.84,
16186,03/09/2025,679,104,11,6,,40.65,
16196,14/03/2025,2896,76,3,4,-,301.21,
16197,2025/06/14,1173,22,5,5,898.27,51.88,
16201,2025/11/29,2892,34,8,7,1192.60,"191,32",
16204,08/01/2026,2479,25,6,11,1896.97,135.45,
16209,02-10-26,1972,20,7,1,1987.67,124.38,
16219,10-30-25,1320,39,2,4,1608.74,-,
16223,,2951,52,4,9,,321.01,
16225,03/05/2025,2162,65,2,4,1944.85,,
16230,07-30-25,348,51,9,12,1764.48,,
16234,2026-01-12,1601,34,1,9,"1.047,64",,
16250,2025/07/31,374,4,11,6,"1.198,41",231.25,
16253,2025-05-31,1628,66,11,5,"1,946.46",-,
16281,2026/01/12,2128,39,2,11,"1,008.95",1462.88,
16293,2025/03/07,664,27,11,7,"443,87","90,28",
16297,2026/01/26,1709,6,14,11,1842.19,123.28,
16301,02-22-25,2198,56,1,8,,196.53,
16334,2025-08-05,2272,4,10,12,,-,
16336,07/09/2025,2544,70,10,11,634.18,"62,93",
16340,,2237,58,2,10,823.31,,
16345,05/02/2026,1607,23,15,7,,149.56,
16347,2026/01/22,975,75,12,7,1390.90,194.24,
16375,11-04-2025,2680,49,12,5,1922.09,127.85,
16381,22-03-2025,281,79,13,4,776.12,126.84,
16405,04-08-25,514,62,1,6,669.39,146.53,
16423,2025-08-04,679,45,7,6,"367,14",456.62,
16426,08/08/2025,425,24,6,3,,-,
16441,2025/04/24,1768,38,10,12,1535.67,,
16442,03/10/2025,1714,69,15,4,,53.31,
16446,05/04/2025,1921,55,1,6,"1.487,99","226,05",
16447,2025-02-22,837,68,14,1,"1.998,95",-,
16448,04/07/2025,2102,10,1,12,214.40,"13,54",
16456,30/10/2025,1257,66,10,5,1473.70,314.90,
16461,2026/01/14,1395,9,6,4,"828,69",,
16468,,1561,46,4,12,770.40,138.97,
16474,01-06-25,25,15,14,5,649.49,53.64,
16515,04/01/2026,60,21,2,1,1539.88,"2.433,83",
16536,20-11-2025,1533,24,9,1,1436.96,126.35,
16552,09-05-25,490,3,10,9,-,372.21,
16554,05-05-2025,6,68,14,4,1088.79,147.63,
16562,10-07-25,449,48,11,1,551.56,"92,47",
16574,07/11/2025,675,38,13,7,"1.317,80",191.87,
16580,2026-01-29,1328,2,6,6,895.24,142.45,
16581,,2915,77,6,4,1512.42,2683.87,
16582,10-21-25,2931,47,7,11,"784,96",179.68,
16587,,2155,23,14,12,1040.78,58.82,
16588,,767,25,2,8,"1,461.78","140,95",
16614,16-12-2025,1,5,2,12,"1,930.41","394,68",
16627,2025/01/10,1476,56,4,12,"1,417.46",178.54,
16632,02-16-26,812,38,7,1,1142.84,,
16636,18-08-2025,305,7,2,7,,244.15,
16637,,1015,16,1,10,"330,13",20.47,
16640,19/07/2025,664,63,2,10,1754.91,-,
16641,03-02-25,654,66,14,10,"1.474,06",224.13,
16656,03-07-25,202,65,11,6,1147.30,272.58,
16657,2025-03-15,1614,34,3,5,"1.135,80","234,71",
16661,17-05-2025,17,19,2,11,1742.91,432.81,
16664,19/03/2025,2365,59,14,3,219.85,"15,40",
16674,24-05-2025,2950,49,15,8,,"306,89",
16680,04/02/2026,1290,38,8,4,460.13,62.59,
16690,22-11-2025,2194,40,8,5,1157.08,,
16696,2025/05/06,2854,5,6,4,-,"134,90",
16705,24-07-2025,12,18,10,3,459.32,109.67,
16716,21/09/2025,1750,46,15,1,897.35,"162,26",
16724,10/11/2025,1192,44,5,11,1884.97,129.38,
16729,08-18-25,99,58,7,1,202.75,45.85,
16736,22/01/2025,820,74,10,6,"1.264,81",288.75,
16780,2025/07/16,1398,45,13,8,695.16,137.64,
16789,27/07/2025,695,46,9,12,-,27.25,
16811,29/08/2025,121,14,10,9,-,93.84,
16836,06-08-2025,715,20,8,3,1908.21,279.50,
16850,20-01-2025,2782,80,15,7,"246,15",25.82,
16855,2025/07/02,1646,49,4,9,1188.45,240.48,
16861,2026/01/01,2742,30,9,6,"768,80",151.45,
16866,2026/01/09,1548,72,1,8,1569.89,138.40,
16870,2026-01-08,2507,51,13,7,"954,68",183.02,
16872,01-23-26,2992,49,4,4,355.74,22.94,
16874,2025-09-09,2673,24,8,7,1636.75,-,
16876,2025/12/15,459,6,7,2,983.58,212.30,
16882,2026-02-18,1653,14,2,2,340.59,78.33,
16887,,2507,50,2,7,,"305,90",
16899,2025/06/04,1817,38,7,7,620.90,120.76,
16901,2025-11-16,1260,49,9,11,"1,667.68",2895.44,
16934,2025-09-20,2362,13,8,10,1074.18,146.20,
16945,2025/05/04,1884,50,10,5,"1,798.64",,
16950,2025-01-22,212,19,12,9,212.79,11.91,
16953,2025/01/23,1814,5,15,10,501.94,58.52,
16967,02-14-25,2496,7,6,8,733.42,95.43,
16976,,1743,78,3,10,1944.68,357.65,
16982,09-03-2025,1629,12,11,3,352.87,,
17000,,658,50,11,9,,,
17005,2025/08/26,1834,28,8,5,222.55,43.85,
17019,29/06/2025,2331,7,9,5,321.34,77.21,
17027,2025-03-23,1978,6,11,8,512.55,"116,73",
17028,18/10/2025,1940,61,3,1,"1,559.69","170,62",
17029,2025-02-14,968,37,5,12,"1,307.11",266.30,
17049,06-05-25,522,24,9,2,1520.76,"336,33",
17052,2025/05/05,517,76,4,10,130.63,"181,74",
17055,,413,64,2,3,1210.95,,
17061,2025/04/23,295,26,4,4,,"5,68",
17072,15/03/2025,2154,65,8,4,"1.542,69",256.37,
17093,,3685,13,5,4,"972,75","104,45",
17095,01-27-26,2741,26,15,3,,"346,44",
17097,,845,32,1,8,,117.39,
17104,11-09-2025,980,67,10,6,829.91,"185,02",
17106,2025/11/04,2352,46,4,10,"167,20",12.62,
17116,03-13-25,505,103,7,12,-,214.69,
17121,,482,15,12,11,"1,927.52","211,06",
17135,30/04/2025,1387,70,10,12,"1.262,01",173.51,
17137,27-12-2025,1877,38,8,12,985.26,"101,93",
17149,01-30-25,1156,29,8,12,1128.38,,
17167,28-04-2025,1853,71,11,3,618.62,136.14,
17170,31-05-2025,357,33,2,5,"-768,36",,
17176,2025-02-13,891,20,11,5,868.12,159.26,
17177,05-07-25,1218,80,10,9,"1,887.44",,
17178,25/12/2025,2264,10,1,4,"457,97",41.71,
17189,2025/06/02,1974,29,11,9,1783.45,160.90,
17198,31-01-2025,2908,79,5,10,"172,30","32,48",
17211,06/04/2025,1845,28,9,12,-,150.88,
17223,22/02/2025,72,78,13,4,1992.52,456.99,
17246,16/12/2025,2934,7,12,3,1372.14,"158,29",
17253,2026/01/24,1994,51,15,8,"659,98",45.75,
17263,25/08/2025,2572,66,1,4,"1,406.80",,
17270,09-02-2026,23,64,10,12,"0,00","58,08",
17294,05/04/2025,2446,104,7,9,,221.47,
17296,2026-01-18,1530,17,8,4,1908.97,"400,00",
17306,2025-07-20,2633,34,13,10,"1.287,00",158.37,
17321,10-01-25,1725,22,10,5,"478,24",34.39,
17328,01-25-26,2651,46,10,11,1253.77,,
17335,11-02-2025,1883,77,3,4,"1.630,84",373.26,
17342,30/07/2025,747,10,10,7,,"122,72",
17350,11-23-25,542,61,5,5,-,427.74,
17356,02-21-25,2622,57,10,2,,150.48,
17357,31/08/2025,914,19,13,12,"1,753.63",,
17363,21-08-2025,469,75,10,9,-,,
17367,,1181,48,9,3,-,201.64,
17371,19-09-2025,2644,49,2,12,644.33,"56,90",
17376,01-03-26,307,66,12,8,,0.00,
17377,2025/04/27,509,55,5,7,61.57,7.11,
17382,07-07-2025,623,80,2,3,1398.05,-,
17394,21-12-2025,1290,15,6,2,-,41.29,
17400,2025-12-07,941,53,6,7,,"124,37",
17408,,895,77,1,8,"1.522,37",-,
17414,2025/01/31,2637,34,9,11,"1.701,88",270.31,
17417,2025-05-13,2089,14,5,10,,98.54,
17421,11/09/2025,2970,66,12,6,"1,943.31",2740.19,
17429,11/02/2026,2643,56,1,1,,-,
17438,2025-03-15,210,34,11,10,"1.444,90","330,13",
17457,16/11/2025,257,41,7,4,"190,21","18,06",
17458,24/05/2025,2119,24,9,2,,162.32,
17459,,1426,13,7,3,1808.93,2639.74,
17462,11-01-25,2125,24,10,11,,,
17470,06-09-2025,2054,33,5,3,-,,
17473,,1026,55,14,8,1900.66,251.21,
17485,26-07-2025,1483,70,5,11,-,"280,97",
17489,08-11-2025,2327,41,14,1,1577.68,180.24,
17495,01/08/2025,1801,64,7,4,405.56,85.52,
17502,08/04/2025,173,11,2,10,"724,26",944.82,
17506,12-23-25,1528,117,3,5,,20.54,
17511,2025-05-11,1598,44,14,5,1150.47,67.20,
17526,2025/11/21,911,32,15,5,-,"21,15",
17534,02-06-26,2360,60,10,10,,116.05,
17540,10-09-2025,445,39,5,5,"87,42",7.83,
17545,05-06-25,130,55,14,9,-,110.31,
17557,02-27-25,1855,59,4,9,1185.59,134.67,
17561,20-01-2026,1639,60,15,2,545.32,"49,47",
17565,2025/02/03,139,31,9,11,1961.30,141.84,
17566,2025-02-28,3632,20,13,2,874.59,,
17570,04-27-25,1542,17,6,9,"111,39",10.59,
17584,10-07-2025,2666,3,4,4,1832.76,"159,32",
17604,07-19-25,2381,42,13,4,1125.76,"220,90",
17606,2025-07-06,1813,54,1,2,1612.42,-,
17607,03-14-25,1839,73,14,12,386.37,83.66,
17612,10/06/2025,2473,30,4,10,332.64,62.80,
17614,16-04-2025,536,26,8,8,"1,825.38",,
17618,07-05-25,1226,7,8,8,-,47.53,
17619,01-21-25,1150,34,14,8,337.25,"77,77",
17628,2025-03-11,1004,30,8,10,"1.036,21",207.46,
17638,23-01-2026,2908,80,11,10,,"101,17",
17643,01-03-25,801,52,3,7,,433.86,
17644,13/12/2025,690,53,14,5,,63.34,
17658,2025/08/01,3553,58,2,2,839.45,,
17663,,310,66,7,3,-,"74,40",
17669,05/03/2025,2430,22,5,11,677.06,126.35,
17679,25-08-2025,1930,42,4,9,787.38,187.50,
17685,01-09-26,2437,56,5,12,-,339.91,
17690,07/04/2025,189,77,8,11,"576,92",57.41,
17693,,2083,31,10,8,"1.432,18",287.81,
17694,2025-03-26,1051,27,7,1,"144,58","18,66",
17698,2025/10/22,1857,59,4,3,"1,384.03","323,91",
17707,2025/09/30,2628,44,10,8,"1,316.01",139.99,
17712,28/10/2025,2654,21,13,3,1363.74,,
17714,2026/01/25,628,65,3,6,"1,675.95",-,
17719,28-04-2025,575,54,3,4,"1.515,54",-,
17721,,3649,56,5,7,"1,377.39",89.97,
17728,06-05-2025,44,48,15,2,1195.70,278.01,
17749,04-28-25,2660,66,5,11,"1.869,62",292.88,
17751,,395,19,10,9,1272.07,,
17757,05-08-2025,476,4,7,7,,220.87,
17760,2025/12/28,2362,75,6,11,1866.04,301.98,
17769,2025/01/18,2463,6,6,9,1629.25,174.73,
17776,2025-04-11,1411,106,4,2,1634.62,227.97,
17780,2025-12-27,2183,38,11,3,740.51,73.27,
17781,2025-10-02,2446,55,14,6,"777,91",,
17782,,2512,72,11,1,,54.80,
17800,26-05-2025,1501,13,4,3,457.88,,
17817,2025/10/21,626,61,2,9,313.36,-,
17830,21/06/2025,1990,38,1,12,,"416,18",
17831,,975,37,8,6,,,
17832,06-06-2025,1711,1,2,9,492.13,-,
17842,07/08/2025,816,31,9,7,288.75,50.81,
17845,04-19-25,1773,55,3,12,"1.484,30",134.36,
17846,,756,28,4,10,-,,
17857,02-08-25,1000,32,6,11,256.24,42.55,
17870,01-08-26,2143,51,14,1,514.06,64.99,
17902,2025/09/23,1184,40,5,10,751.66,88.53,
17916,10-06-25,1521,40,14,5,1795.17,"229,45",
17919,21-02-2025,1875,64,1,11,1559.07,,
17943,2025/10/12,2111,60,5,3,,"256,65",
17954,11-15-25,2895,54,11,2,"475,79",103.57,
17993,2025-04-12,2864,15,10,1,1725.25,176.48,
18012,22-03-2025,1899,72,13,11,"870,15",-,
18032,2025-06-14,118,77,14,4,1499.65,145.48,
18033,2025/04/27,3812,65,15,10,370.08,44.94,
18043,13-03-2025,1777,9,8,4,,172.00,
18047,24-12-2025,1691,43,5,4,1178.63,,
18067,08-18-25,2555,59,5,12,"403,18","45,29",
18072,2025-03-28,2927,30,14,6,121.80,23.79,
18096,,2561,77,4,8,,,
18103,2025/12/28,299,75,8,12,,359.39,
18110,05/02/2026,1794,74,9,2,848.66,96.03,
18122,2025-04-25,1481,70,6,11,345.39,"23,60",
18128,12-20-25,1157,9,10,11,,81.90,
18132,04-03-2025,2660,30,7,2,143.46,"34,46",
18135,2025/06/15,1513,25,12,1,-210.32,14.98,
18143,23-04-2025,2881,20,9,2,305.99,"438,37",
18145,25/08/2025,2866,69,13,5,1675.31,195.92,
18156,24-09-2025,340,69,5,3,1055.81,257.84,
18158,2025/05/26,2063,65,5,6,"1,559.02",338.54,
18163,03-18-25,2234,42,3,12,,199.56,
18180,24/11/2025,445,36,5,12,1165.93,264.60,
18181,01-21-26,2116,38,10,2,-,68.74,
18184,13/08/2025,1971,34,10,12,316.01,,
18205,,2598,58,8,10,1365.99,164.66,
18208,,2533,61,5,3,"1.406,99",-,
18210,2025/04/02,1479,54,10,3,,-,
18220,2025-02-27,301,19,12,8,"1.422,54",,
18221,06-17-25,2293,55,12,9,"1.017,18",192.58,
18222,,1825,26,11,2,1814.87,106.39,
18223,2025-05-01,1913,50,4,4,"359,56",,
18235,09/12/2025,1836,58,5,6,511.72,-,
18236,2025/04/04,1141,76,11,2,,39.99,
18240,03-29-25,3769,51,12,10,506.04,51.95,
18251,2025-01-13,334,114,2,12,879.34,"157,79",
18263,,2240,70,13,7,"1,853.41",,
18267,,1119,23,5,11,1424.51,348.24,
18290,2026/02/17,558,72,10,4,,"265,93",
18292,11-01-2025,146,56,10,2,-588.40,79.67,
18306,22/06/2025,289,42,3,2,"467,17",-,
18310,2026-02-10,513,38,3,7,"1.153,25",-,
18313,25-07-2025,2312,46,1,7,"1.496,80",356.28,
18322,29/03/2025,26,64,10,10,,51.51,
18323,2026-01-27,2179,29,2,1,1760.11,214.03,
18326,21/11/2025,2274,40,13,3,"1,397.07",189.04,
18340,16-03-2025,2240,72,2,2,1444.60,-,
18346,2025/11/13,2331,40,5,2,"1,367.17",170.42,
18359,2025/09/30,352,9,3,12,127.39,,
18362,02/01/2025,2518,70,1,2,379.28,87.65,
18369,13/03/2025,127,31,4,7,1384.77,"241,78",
18371,11-13-25,909,7,9,6,94.26,20.95,
18374,03/06/2025,2210,11,4,7,626.80,92.29,
18377,28/09/2025,1074,66,15,7,1828.95,119.78,
18395,2025/12/18,186,7,1,11,"135,94",-,
18401,01/06/2025,2347,22,3,1,"1,708.46",205.32,
18407,2025-02-09,925,50,15,2,"1,380.55","248,73",
18415,06-07-2025,715,41,6,2,1446.12,,
18418,2025/11/07,663,53,4,8,629.58,,
18424,2025-07-31,187,35,8,11,746.96,,
18444,2025/10/22,72,20,9,6,828.45,114.71,
18452,07-01-2026,357,14,11,2,,"242,67",
18467,20/05/2025,1633,56,14,1,-,"122,28",
18481,12/06/2025,2737,49,13,1,"1,971.68",303.99,
18496,05/11/2025,2817,3,8,6,116.59,7.50,
18498,01-03-2025,1927,56,6,1,"1,060.70",108.05,
18499,14-08-2025,1265,48,10,7,,285.39,
18505,03/07/2025,458,51,15,12,620.04,,
18507,14-01-2026,1253,16,1,3,"1.206,42",140.31,
18511,08-25-25,2293,114,2,10,1143.25,"228,36",
18512,31-01-2025,2474,25,1,5,"146,92",24.29,
18526,01-05-2025,1448,11,8,4,431.73,-,
18528,2025-02-27,1130,31,8,6,1969.74,251.00,
18530,26/03/2025,196,47,3,5,80.17,16.19,
18531,02-16-26,852,74,1,1,"1.943,49",413.35,
18532,09-11-25,1224,56,11,6,"1.883,05",306.46,
18544,2025-12-14,1885,40,9,6,,,
18545,2025/12/02,1644,62,5,12,,"114,62",
18552,10-12-25,2899,32,2,12,1541.06,,
18553,01/05/2025,795,41,9,3,,194.02,
18558,2025/03/19,2921,32,7,12,"1,429.24","145,98",
18561,14-02-2026,2735,4,8,9,627.99,40.08,
18570,09-01-25,320,49,4,8,836.06,117.04,
18571,10-06-2025,1902,52,3,9,661.93,154.98,
18577,31/08/2025,1445,18,8,2,"1.445,06",299.38,
18583,2025-06-10,1100,73,5,2,"1.231,99",63.20,
18585,09-10-2025,277,55,14,2,810.61,136.97,
18586,,2083,21,9,12,0.00,"217,24",
18593,2025/06/28,2697,3,7,9,145.63,23.33,
18596,2025/09/19,2437,43,13,5,"1,496.91",,
18601,24/07/2025,2733,18,9,9,541.30,"115,86",
18603,10-11-25,313,18,9,4,-,-,
18625,14-01-2026,531,33,13,1,"560,62",113.86,
18626,2026-02-12,648,58,6,11,1679.29,,
18632,03-09-2025,1532,44,11,10,-,392.05,
18634,2025-09-15,444,43,7,6,1722.52,"416,54",
18638,30-10-2025,2581,54,14,3,1250.61,286.91,
18641,07-05-25,2104,48,4,11,"1,059.36",,
18653,27-03-2025,459,28,13,11,580.76,68.20,
18659,22-01-2025,1422,43,1,1,"532,34",111.12,
18668,2025/11/23,2196,46,11,8,"461,91",-,
18672,07-10-25,78,37,13,11,-,246.58,
18675,2025/06/24,2367,79,5,12,"1,083.23",,
18676,01-28-25,2987,52,2,6,426.14,-,
18682,16/06/2025,2094,27,14,7,-,63.62,
18690,2025-05-19,1776,44,7,1,,305.73,
18697,03-10-25,330,16,7,3,1669.56,98.53,
18702,22-10-2025,1039,80,9,3,,,
18703,27/04/2025,1107,79,6,4,1528.69,330.06,
18707,10-10-25,2808,45,12,6,"791,78",96.01,
18710,2025-08-13,2633,48,9,8,"534,42",,
18725,21-09-2025,459,14,9,1,,140.25,
18731,28-08-2025,2402,3,3,9,"1,607.38","102,46",
18739,2025/01/06,625,21,15,11,,15.22,
18759,28-03-2025,2520,3,9,4,,,
18769,18/02/2026,2881,3,8,4,957.31,122.83,
18779,11/07/2025,2868,97,15,8,1595.23,287.64,
18785,2025/07/06,1144,76,9,10,1343.97,211.25,
18787,05-09-25,1124,71,15,12,-,"444,03",
18800,08-02-2026,2938,11,3,12,"1.075,21",-,
18802,,3625,22,12,8,,45.78,
18808,03-07-2025,2940,53,13,4,908.46,52.18,
18820,2025-01-19,2080,64,3,7,800.77,-,
18828,05/01/2025,564,41,9,5,550.73,74.46,
18844,2025/09/25,1614,25,12,5,,391.67,
18847,2025/07/22,2225,36,11,2,1063.21,200.40,
18853,2025/01/19,660,11,9,11,"441,22",-,
18873,2025-12-27,2033,79,15,2,911.81,167.68,
18883,06-04-2025,672,52,3,9,"119,88",9.23,
18886,24-12-2025,2986,63,12,5,930.32,,
18888,19-02-2025,904,31,1,1,268.68,,
18889,09/10/2025,1258,59,15,10,"1.345,06",119.22,
18901,2026-01-26,1767,20,15,8,"1.896,93",292.92,
18905,01-26-26,2554,61,14,5,,161.83,
18925,29/09/2025,1158,40,9,5,"1,216.24",187.03,
18931,2025-10-27,1984,5,6,4,,"340,46",
18949,22-07-2025,2789,69,15,9,540.47,,
18951,31-03-2025,379,21,13,5,1815.17,270.93,
18959,22/04/2025,1405,76,13,11,,-,
18962,2025/06/12,1345,15,5,2,"1,958.21","447,04",
18995,05-21-25,515,37,5,12,1200.26,141.06,
19001,2025-01-21,2779,38,5,5,"1,206.25",197.95,
19008,2025/06/05,1776,3,12,4,213.95,19.01,
19009,21-03-2025,356,29,10,11,"1.896,97","2,975.00",
19010,24/06/2025,475,37,3,6,"1.012,01",-,
19013,2026/01/03,936,8,4,2,-,78.09,
19014,2026/02/06,369,2,10,7,"1,147.81",100.36,
19023,2025/07/15,983,68,9,12,-,133.39,
19025,2025/03/22,962,69,2,12,879.20,61.29,
19032,21-05-2025,913,55,11,12,794.31,157.79,
19039,18-09-2025,1791,31,13,5,373.92,64.06,
19051,2025-09-07,1787,57,8,10,0.00,125.45,
19071,2025/02/02,1842,34,10,12,717.96,"140,68",
19080,2025/03/13,1321,69,15,8,972.66,126.51,
19083,05/01/2025,1405,41,5,8,,78.02,
19084,2025/12/11,1372,55,6,10,"903,38",45.73,
19087,2025/07/01,1237,29,15,5,679.09,"132,05",
19096,2026/02/04,1134,68,2,2,777.81,157.30,
19112,2025-03-06,852,62,5,4,,"28,78",
19124,2025-01-02,1631,57,1,12,,83.33,
19130,2025-07-19,487,54,2,7,-,,
19141,21/01/2025,413,11,5,9,1485.21,345.95,
19142,14/06/2025,2693,64,1,3,1631.60,185.30,
19150,11-22-25,1746,10,3,2,"1.024,03","1,573.08",
19155,2026-01-02,1464,8,14,8,"1.256,51",281.97,
19156,16-02-2025,417,59,5,8,-,73.65,
19168,2025/10/04,2612,76,11,7,1754.97,275.34,
19185,,1531,78,7,5,"1.822,73",337.47,
19203,,431,65,13,8,978.14,-,
19219,15-05-2025,2068,42,14,6,643.87,66.05,
19221,2025-05-04,1758,58,5,10,,313.81,
19227,,253,34,14,6,708.66,57.36,
19228,21-04-2025,1869,39,5,3,"624,57",128.67,
19237,07-18-25,2821,9,13,8,1644.80,377.33,
19238,10-14-25,1,50,11,1,"1.399,52","156,74",
19249,,2994,21,9,6,"319,16",49.25,
19272,06/09/2025,199,112,5,3,,"312,62",
19273,2025-10-19,560,77,5,7,1261.88,92.78,
19279,2025-07-11,1992,27,6,9,-,-,
19281,2025-03-22,2266,28,14,11,848.27,142.20,
19288,15/01/2026,815,37,10,7,"550,74",,
19290,28/09/2025,2618,17,4,7,878.98,"187,02",
19293,27-04-2025,2892,48,12,6,,,
19295,2025-07-27,1319,71,1,10,"1,526.46",77.56,
19301,2026-01-17,1371,26,4,8,"1.637,11","205,43",
19305,05/01/2026,1132,60,15,6,,"57,80",
19311,30-08-2025,1913,71,1,9,286.20,14.65,
19313,2025/02/26,1276,2,3,6,"1.026,91",184.90,
19325,08/03/2025,862,52,6,2,"736,78","107,37",
19334,27-02-2025,2665,7,9,2,,3353.24,
19356,2025-01-31,2158,79,10,10,275.90,34.63,
19358,04-10-25,577,21,13,11,"363,71","21,55",
19367,04/12/2025,365,66,14,2,"1.664,16",311.07,
19368,2025-01-03,1928,17,4,3,"787,57","104,98",
19369,2025/03/03,898,17,14,9,,"40,45",
19373,2025/07/13,2664,14,12,10,,-,
19376,28-01-2026,1924,6,3,7,"1.884,88",,
19380,2026/02/18,1050,56,15,11,"964,86",51.51,
19406,03/12/2025,839,16,9,8,448.16,93.40,
19408,,2006,24,13,8,"1,181.66",,
19427,2026-01-19,287,7,14,3,1433.95,,
19430,10-23-25,770,29,15,6,"774,74","129,69",
19437,2025/08/08,2444,58,14,3,"1,451.74",169.71,
19448,2025-12-09,158,18,1,2,794.72,"149,10",
19455,17-11-2025,824,38,2,3,"1,109.90",73.82,
19459,2025-05-06,2550,46,4,4,,-,
19463,2025/06/24,2383,45,9,2,1108.81,165.41,
19468,04-11-25,1336,31,8,11,979.07,215.93,
19471,25-11-2025,2276,11,1,6,1558.28,-,
19475,19/05/2025,2626,21,3,9,63.07,,
19476,06-11-25,638,14,14,2,,70.33,
19479,2026/02/02,992,27,9,1,,225.47,
19482,2025-07-12,2008,63,6,5,1533.97,,
19486,13/01/2026,1769,75,3,1,695.17,152.54,
19491,04/11/2025,2242,106,3,3,"1.773,35",419.87,
19504,08-08-25,2546,48,3,7,"1.053,97",263.35,
19508,2025-04-01,616,44,14,8,531.02,94.62,
19509,08/11/2025,84,51,10,8,,"949,06",
19526,2025-04-12,1197,45,5,1,1193.30,"244,82",
19531,04/01/2025,2242,36,7,12,1028.07,"205,13",
19533,21-05-2025,3725,68,11,5,1060.62,174.00,
19543,03-02-2025,2417,54,15,8,1275.46,76.44,
19558,2025-08-17,659,28,12,7,1919.36,,
19562,05-10-2025,1727,11,9,5,1027.16,,
19563,08-01-25,2881,26,5,6,"1,016.88",166.74,
19566,05/08/2025,2844,21,14,10,1952.71,,
19567,2026/02/07,866,42,7,5,"685,39",49.68,
19568,2025/02/17,1119,12,15,12,1793.33,102.78,
19572,07-14-25,3835,67,5,6,"685,36",61.18,
