id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2939,11677,,,Abierto,"fecha_error,monto_error"
2940,17688,,12974.77,Rechazado,fecha_error
2941,14196,,10900.06,,fecha_error
2943,213,,8998.13,,fecha_error
2944,12461,,8.54169,Abierto,fecha_error
2945,20203,,884.96,,fecha_error
2946,6535,,14195.58,Rechazado,fecha_error
2950,3978,,14099.5,Abierto,fecha_error
2951,24089,,10153.4,,fecha_error
2952,8819,,1140.52,Cerrado,fecha_error
2953,22103,,8062.92,Cerrado,fecha_error
2954,1306,,6575.93,Cerrado,fecha_error
2955,5495,,9185.61,Rechazado,fecha_error
2956,21726,,7.41886,Rechazado,fecha_error
2957,17879,,1289.99,,fecha_error
2959,3668,,7.24968,Abierto,fecha_error
2960,17917,,8169.85,Cerrado,fecha_error
2961,21717,2025-08-17,,Abierto,monto_error
2963,5414,,13.88078,Abierto,fecha_error
2965,17469,,5909.33,Cerrado,fecha_error
2966,8528,,3333.03,Cerrado,fecha_error
2967,24571,,,Abierto,"fecha_error,monto_error"
2969,18377,,,,"fecha_error,monto_error"
2970,24501,,932.75,,fecha_error
2972,2163,,12.60959,Abierto,fecha_error
2973,5526,,10104.7,,fecha_error
2974,12947,,12578.78,Abierto,fecha_error
2977,3636,,3418.67,,fecha_error
2978,16002,,3.91296,Abierto,fecha_error
2979,22320,,13182.44,Cerrado,fecha_error
2981,4055,,,Abierto,"fecha_error,monto_error"
2984,23677,,11206.83,Abierto,fecha_error
2985,13199,,13.34263,Abierto,fecha_error
2986,9112,,86245.0,Abierto,fecha_error
2987,12498,,6005.74,,fecha_error
2988,4087,,14177.32,Rechazado,fecha_error
2989,11057,,,Cerrado,"fecha_error,monto_error"
2990,755,,3204.48,,fecha_error
2992,13628,,10243.1,Abierto,fecha_error
2993,7625,,14655.52,,fecha_error
2994,16744,,618.19,Rechazado,fecha_error
2995,17011,,2541.96,Abierto,fecha_error
2996,2461,,854.8,,fecha_error
2998,1793,,6663.96,Cerrado,fecha_error
2999,23553,,9237.49,Cerrado,fecha_error
3000,8729,,8678.22,,fecha_error
3002,11675,,7.55222,,fecha_error
3003,15924,,3.91606,Cerrado,fecha_error
3004,16110,,14818.54,Abierto,fecha_error
3005,14268,,2.8112,Cerrado,fecha_error
3006,23138,,1.23629,Abierto,fecha_error
3007,22295,,,Abierto,"fecha_error,monto_error"
3008,18810,,,,"fecha_error,monto_error"
3009,23444,,706.51,,fecha_error
3010,25773,,12.09942,,fecha_error
3012,23196,2025-10-07,,Cerrado,monto_error
3013,10144,,214.39,Abierto,fecha_error
3015,13993,,3176.95,Cerrado,fecha_error
3016,1304,,2.80311,Rechazado,fecha_error
3017,23679,,6832.08,Abierto,fecha_error
3018,18302,2026-01-14,,Abierto,monto_error
3019,16196,,5676.5,Cerrado,fecha_error
3020,15920,,9639.36,,fecha_error
3022,14740,,12504.0,,fecha_error
3023,14920,,13.42069,Cerrado,fecha_error
3024,18872,,7.35049,,fecha_error
3025,25862,,8251.99,Abierto,fecha_error
3026,6156,,11083.07,,fecha_error
3027,25899,,,Cerrado,"fecha_error,monto_error"
3029,6138,,,Cerrado,"fecha_error,monto_error"
3030,6637,,7434.46,,fecha_error
3031,23201,,6.39843,,fecha_error
3033,9852,,2884.45,,fecha_error
3034,25739,,13670.35,Rechazado,fecha_error
3035,327,,3037.69,Abierto,fecha_error
3036,9492,,11587.73,Rechazado,fecha_error
3037,17700,,7034.89,Abierto,fecha_error
3038,17850,,4.3206,Rechazado,fecha_error
3039,2259,,7.42349,Rechazado,fecha_error
3040,5798,,4691.08,Abierto,fecha_error
3041,13292,,10237.62,,fecha_error
3042,126,,11654.76,Abierto,fecha_error
3043,3099,,1.91039,Rechazado,fecha_error
3044,1888,,,Cerrado,"fecha_error,monto_error"
3046,7062,,5945.27,Cerrado,fecha_error
3047,18168,,294.48,Abierto,fecha_error
3048,498,,13171.6,Abierto,fecha_error
3049,23809,,4320.18,Cerrado,fecha_error
3050,18418,2025-03-14,,Rechazado,monto_error
3051,15387,,13708.19,Cerrado,fecha_error
3052,25650,,,Cerrado,"fecha_error,monto_error"
3054,20673,,4789.43,Rechazado,fecha_error
3055,13404,,9.19451,Cerrado,fecha_error
3056,24661,,,Abierto,"fecha_error,monto_error"
3057,24005,,,Abierto,"fecha_error,monto_error"
3058,13765,2026-01-15,,Cerrado,monto_error
3061,14526,,7375.21,Abierto,fecha_error
3062,24613,,,Abierto,"fecha_error,monto_error"
3063,5626,,909.39,Abierto,fecha_error
3064,8212,,,,"fecha_error,monto_error"
3065,9245,,,Rechazado,"fecha_error,monto_error"
3066,1126,,5440.37,Abierto,fecha_error
3067,19498,,980.04,Abierto,fecha_error
3068,23563,,7915.01,Abierto,fecha_error
3069,4622,,12237.77,,fecha_error
3070,1611,,13.67259,Cerrado,fecha_error
3071,443,,6934.85,Cerrado,fecha_error
3073,9590,,5305.12,,fecha_error
3074,11480,,4873.25,Abierto,fecha_error
3075,18513,,3915.77,Cerrado,fecha_error
3076,24191,,8959.6,,fecha_error
3077,22059,,13463.42,,fecha_error
3078,1803,,,Rechazado,"fecha_error,monto_error"
3080,24421,,,Rechazado,"fecha_error,monto_error"
3081,993,,14238.48,Abierto,fecha_error
3082,5250,2026-01-14,,,monto_error
3084,17071,,1133.04,,fecha_error
3085,3836,,13227.97,,fecha_error
3086,18709,,11486.64,Cerrado,fecha_error
3087,5203,,,Cerrado,"fecha_error,monto_error"
3088,12169,,5.76006,Abierto,fecha_error
3089,18790,,8755.02,Cerrado,fecha_error
3090,14253,,7168.08,Abierto,fecha_error
3091,9190,,6235.77,Cerrado,fecha_error
3092,1903,,,Cerrado,"fecha_error,monto_error"
3094,14655,,11257.16,Cerrado,fecha_error
3095,5434,,13.33674,Rechazado,fecha_error
3097,9107,,10.0139,Abierto,fecha_error
3098,11633,,,Abierto,"fecha_error,monto_error"
3099,3847,,,Cerrado,"fecha_error,monto_error"
3100,2389,,1788.99,Rechazado,fecha_error
3101,15691,,,Abierto,"fecha_error,monto_error"
3103,17124,,,Cerrado,"fecha_error,monto_error"
3104,24816,,,Cerrado,"fecha_error,monto_error"
3105,571,,12334.86,,fecha_error
3106,16288,,6767.62,,fecha_error
3107,4475,,9998.35,,fecha_error
3108,24061,,3966.29,,fecha_error
3109,17141,,4.08618,Abierto,fecha_error
3110,24551,,9050.9,,fecha_error
3112,11767,,,Rechazado,"fecha_error,monto_error"
3113,7580,,70628.0,,fecha_error
3114,6905,,1323.2,Abierto,fecha_error
3115,14045,,5067.28,,fecha_error
3116,3172,,,,"fecha_error,monto_error"
3118,13237,,1343.83,Cerrado,fecha_error
3119,10564,,,Cerrado,"fecha_error,monto_error"
3120,7369,,,Abierto,"fecha_error,monto_error"
3121,4443,,3949.14,,fecha_error
3122,1718,,11266.92,Abierto,fecha_error
3123,6459,,9887.06,,fecha_error
3124,4464,,,,"fecha_error,monto_error"
3125,16072,,5.36135,,fecha_error
3126,16650,,875.23,Abierto,fecha_error
3127,1654,,,,"fecha_error,monto_error"
3128,24901,,9758.31,Cerrado,fecha_error
3129,15637,,14735.81,,fecha_error
3130,18367,,,,"fecha_error,monto_error"
3132,22022,,2879.33,Rechazado,fecha_error
3134,17586,,13795.47,Rechazado,fecha_error
3135,25602,,,Abierto,"fecha_error,monto_error"
3136,6682,,3835.47,Cerrado,fecha_error
3137,15465,,2903.41,Cerrado,fecha_error
3138,9312,,3.63249,Cerrado,fecha_error
3140,10995,,145.28,Rechazado,fecha_error
3141,4298,,14528.17,Abierto,fecha_error
3142,12240,,,Rechazado,"fecha_error,monto_error"
3143,5523,,10510.6,Cerrado,fecha_error
3145,7582,,11.84449,Rechazado,fecha_error
3147,19269,,5678.93,Cerrado,fecha_error
3148,2823,2025-09-30,,Cerrado,monto_error
3150,19889,,,Abierto,"fecha_error,monto_error"
3152,23687,,12693.82,Abierto,fecha_error
3153,13621,,13854.22,Abierto,fecha_error
3155,21923,,7601.98,Abierto,fecha_error
3156,15142,,10752.64,Cerrado,fecha_error
3157,8000,,10.00391,Cerrado,fecha_error
3158,14730,,,,"fecha_error,monto_error"
3159,12190,,1094.08,Cerrado,fecha_error
3160,22322,,14595.07,Abierto,fecha_error
3161,3384,,,,"fecha_error,monto_error"
3162,180,,6252.76,,fecha_error
3163,5629,,1468.76,Abierto,fecha_error
3165,16787,,,Cerrado,"fecha_error,monto_error"
3166,23806,2025-10-23,,Rechazado,monto_error
3167,12616,,11801.8,Abierto,fecha_error
3168,14853,,122.09,Rechazado,fecha_error
3169,19596,,8.01798,,fecha_error
3171,7272,,6367.3,Rechazado,fecha_error
3172,19239,,10.09865,Cerrado,fecha_error
3173,24055,,3.85163,Abierto,fecha_error
3174,23555,,653.59,Cerrado,fecha_error
3175,13535,,,Cerrado,"fecha_error,monto_error"
3176,10734,,2301.35,,fecha_error
3177,2222,,3643.17,,fecha_error
3178,5013,,9810.01,,fecha_error
3179,9103,,10437.08,Cerrado,fecha_error
3180,15254,,,Abierto,"fecha_error,monto_error"
3181,6419,,8.62111,Cerrado,fecha_error
3182,20593,,,Cerrado,"fecha_error,monto_error"
3183,11540,,12888.01,Cerrado,fecha_error
3184,21952,,13645.1,,fecha_error
3185,11056,,1.75069,Abierto,fecha_error
3186,24610,,6.64059,Cerrado,fecha_error
3187,20816,,8988.77,Cerrado,fecha_error
3188,6623,,7076.52,,fecha_error
3189,6091,,7545.57,Cerrado,fecha_error
3190,4162,,5232.65,Abierto,fecha_error
3191,14150,,3091.79,,fecha_error
3192,21392,,,Cerrado,"fecha_error,monto_error"
3193,6617,,2381.86,,fecha_error
3194,24742,,,,"fecha_error,monto_error"
3195,21388,,,Cerrado,"fecha_error,monto_error"
3197,16059,,4396.09,Cerrado,fecha_error
3198,10584,,9.73438,Abierto,fecha_error
3199,6338,,13986.96,Rechazado,fecha_error
3200,23394,,6.66778,Rechazado,fecha_error
3201,17906,,7793.46,Cerrado,fecha_error
3202,9608,,12863.87,Abierto,fecha_error
3203,25644,,4.31468,Rechazado,fecha_error
3204,24110,,8557.18,,fecha_error
3205,3225,,6.79522,Cerrado,fecha_error
3206,24309,,,Rechazado,"fecha_error,monto_error"
3207,2041,,9952.93,Abierto,fecha_error
3208,10830,,7548.64,Cerrado,fecha_error
3210,17248,,11.83459,,fecha_error
3211,19250,,13331.34,,fecha_error
3212,16499,2025-06-03,,Cerrado,monto_error
3213,6084,,8118.57,,fecha_error
3214,10724,,12248.33,Cerrado,fecha_error
3215,13465,2025-11-21,,Abierto,monto_error
3216,7338,,,,"fecha_error,monto_error"
3217,11735,,13.34747,Rechazado,fecha_error
3218,17302,,,,"fecha_error,monto_error"
3219,9477,,11968.83,Rechazado,fecha_error
3220,876,,3650.32,Abierto,fecha_error
3221,21324,,6960.34,,fecha_error
3222,23959,,11.78537,Rechazado,fecha_error
3223,21176,,9328.66,,fecha_error
3224,19734,,11460.78,Abierto,fecha_error
3225,24284,,10911.42,Abierto,fecha_error
3227,22013,,,Abierto,"fecha_error,monto_error"
3228,7743,2025-01-10,,,monto_error
3229,10412,,6500.38,Cerrado,fecha_error
3230,23417,,14098.73,Abierto,fecha_error
3231,11197,,14752.68,Cerrado,fecha_error
3233,14994,,3.92477,,fecha_error
3235,13847,,12373.1,Cerrado,fecha_error
3236,13514,,12497.32,Abierto,fecha_error
3238,13825,,5.39731,Cerrado,fecha_error
3239,15472,,11719.69,Abierto,fecha_error
3240,19379,,11851.27,Abierto,fecha_error
3241,6890,,1.94127,,fecha_error
3242,21997,,,Cerrado,"fecha_error,monto_error"
3243,3778,,3464.48,,fecha_error
3244,9326,,,,"fecha_error,monto_error"
3245,22117,,,Rechazado,"fecha_error,monto_error"
3246,17153,,8.47123,Rechazado,fecha_error
3248,20094,,5678.81,Cerrado,fecha_error
3249,7469,,2471.1,,fecha_error
3250,6682,,2.703,Cerrado,fecha_error
3251,24995,,12666.97,,fecha_error
3252,17495,,9230.19,Cerrado,fecha_error
3253,19394,,3352.69,Cerrado,fecha_error
3254,18828,,14209.33,,fecha_error
3255,8724,,,Cerrado,"fecha_error,monto_error"
3256,17785,,3.40097,Cerrado,fecha_error
3257,23170,,-10884.74,Cerrado,fecha_error
3258,4577,,5226.13,,fecha_error
3259,20729,,1.56552,Abierto,fecha_error
3260,17336,,2317.72,Abierto,fecha_error
3261,19802,,2.6391,,fecha_error
3262,20391,,12080.01,Rechazado,fecha_error
3263,2752,,10545.28,,fecha_error
3265,21392,,8545.96,,fecha_error
3266,18734,,2064.14,,fecha_error
3269,21234,,14640.07,Abierto,fecha_error
3270,21943,,3.42263,,fecha_error
3272,2527,,13.23166,Cerrado,fecha_error
3273,13272,,,,"fecha_error,monto_error"
3274,21645,,3.77093,Rechazado,fecha_error
3275,25736,,12419.35,Abierto,fecha_error
3276,13505,,1057.72,Cerrado,fecha_error
3277,16633,,,,"fecha_error,monto_error"
3278,13803,,6133.27,Cerrado,fecha_error
3279,10568,,,Abierto,"fecha_error,monto_error"
3280,8890,,6179.99,,fecha_error
3281,349,,10.95769,Abierto,fecha_error
3282,4904,,5.53157,Abierto,fecha_error
3283,16185,,9842.48,Abierto,fecha_error
3284,12326,,,Rechazado,"fecha_error,monto_error"
3285,13404,,3.10751,,fecha_error
3286,1827,,10.54111,Cerrado,fecha_error
3287,14871,,6111.09,Cerrado,fecha_error
3288,11662,,13099.51,Abierto,fecha_error
3289,13412,,4299.49,Rechazado,fecha_error
3290,21950,,3.31696,Cerrado,fecha_error
3291,1711,,,Abierto,"fecha_error,monto_error"
3292,370,,5277.56,,fecha_error
3293,3360,,12712.55,Abierto,fecha_error
3294,18628,,,,"fecha_error,monto_error"
3297,5781,2025-08-07,,,monto_error
3299,3229,,8262.97,Rechazado,fecha_error
3300,10525,,10.05676,,fecha_error
3302,4474,,3001.61,,fecha_error
3303,2934,,5.9238,,fecha_error
3304,22188,,9663.86,Cerrado,fecha_error
3305,24713,,868.17,,fecha_error
3306,1978,,1149.3,Rechazado,fecha_error
3307,8080,,13.34691,Abierto,fecha_error
3309,9748,,,Abierto,"fecha_error,monto_error"
3310,20752,,4203.34,Rechazado,fecha_error
3311,11519,,7.134,,fecha_error
3312,3641,,13903.82,Abierto,fecha_error
3314,979,,,Abierto,"fecha_error,monto_error"
3315,23895,,,Cerrado,"fecha_error,monto_error"
3317,20412,,434.34,Cerrado,fecha_error
3318,9556,,3.29935,Cerrado,fecha_error
3319,2029,,,Abierto,"fecha_error,monto_error"
3320,14408,,6701.58,,fecha_error
3321,13075,,4003.34,Abierto,fecha_error
3324,7566,,3158.93,,fecha_error
3325,6857,,8.03105,Abierto,fecha_error
3327,5105,,2610.2,Abierto,fecha_error
3328,21679,,8181.08,Abierto,fecha_error
3329,11288,,9.44831,Cerrado,fecha_error
3331,6152,,1782.47,,fecha_error
3332,12461,,7393.7,,fecha_error
3334,17085,,3324.33,Cerrado,fecha_error
3335,13337,,,Cerrado,"fecha_error,monto_error"
3336,22060,,1.78983,Cerrado,fecha_error
3338,15923,,8798.38,Abierto,fecha_error
3339,21320,,8348.53,,fecha_error
3341,11377,,9.19053,Abierto,fecha_error
3343,25738,,4499.64,,fecha_error
3344,1995,,8.06425,,fecha_error
3345,24900,,,Cerrado,"fecha_error,monto_error"
3346,25700,,13.23467,Cerrado,fecha_error
3347,25521,,12765.14,Cerrado,fecha_error
3348,5076,,,Rechazado,"fecha_error,monto_error"
3349,16903,,7.53181,Cerrado,fecha_error
3350,19825,,9044.69,Cerrado,fecha_error
3351,9247,,13294.39,Abierto,fecha_error
3352,14070,,14.79436,Abierto,fecha_error
3353,17831,,6786.95,,fecha_error
3356,6732,,3157.86,Abierto,fecha_error
3357,3043,,4914.03,Rechazado,fecha_error
3359,3534,,-10341.59,Abierto,fecha_error
3360,3323,,1354.83,Cerrado,fecha_error
3361,9262,,14353.87,Cerrado,fecha_error
3364,16661,,7497.06,Cerrado,fecha_error
3365,12970,,-6.34177,Abierto,fecha_error
3367,2775,,12.43455,Cerrado,fecha_error
3368,23662,,7758.08,Abierto,fecha_error
3369,9661,,4641.9,,fecha_error
3370,292,,10444.99,,fecha_error
3371,18897,,1.22056,Cerrado,fecha_error
3372,851,,12281.29,,fecha_error
3373,1213,,11.00688,Abierto,fecha_error
3374,24654,,4516.64,Abierto,fecha_error
3375,23802,,2093.44,Abierto,fecha_error
3379,3487,,14394.07,Cerrado,fecha_error
3380,11039,,10553.39,Rechazado,fecha_error
3381,23545,,13.71289,Cerrado,fecha_error
3382,23176,,579.21,Cerrado,fecha_error
3383,13159,,6274.64,Cerrado,fecha_error
3384,1367,,,,"fecha_error,monto_error"
3385,9615,,,,"fecha_error,monto_error"
3387,18192,,11500.22,Cerrado,fecha_error
3388,5806,,14537.3,,fecha_error
3389,19010,,,,"fecha_error,monto_error"
3390,8712,,4.29415,,fecha_error
3391,18329,,3700.42,Abierto,fecha_error
3392,3341,,,,"fecha_error,monto_error"
3393,11092,,5.30551,Cerrado,fecha_error
3394,17297,,7958.64,Cerrado,fecha_error
3395,4622,,2.13683,Abierto,fecha_error
3396,14943,,,Cerrado,"fecha_error,monto_error"
3397,3293,,9557.94,Abierto,fecha_error
3398,16928,,,Cerrado,"fecha_error,monto_error"
3399,6457,2025-07-18,,Cerrado,monto_error
3400,7550,,14711.6,Cerrado,fecha_error
3402,25777,,2080.21,Abierto,fecha_error
3403,19646,,7378.5,Cerrado,fecha_error
3404,22417,,1.38059,Abierto,fecha_error
3405,5479,,,Rechazado,"fecha_error,monto_error"
3406,24812,,,Cerrado,"fecha_error,monto_error"
3408,3516,,10.24547,Abierto,fecha_error
3409,13067,,,,"fecha_error,monto_error"
3410,7110,,14877.41,Cerrado,fecha_error
3411,21691,,12090.95,Cerrado,fecha_error
3412,24173,,,,"fecha_error,monto_error"
3413,11860,,11391.07,Abierto,fecha_error
3414,23814,,3840.99,,fecha_error
3415,16069,,4.19951,,fecha_error
3416,13499,,10.46153,,fecha_error
3417,3873,,,Cerrado,"fecha_error,monto_error"
3418,9048,,2.45188,,fecha_error
3419,19444,,,,"fecha_error,monto_error"
3420,18,,,Abierto,"fecha_error,monto_error"
3421,13099,,3845.85,Rechazado,fecha_error
3422,266,,14527.08,,fecha_error
3423,10050,,,Cerrado,"fecha_error,monto_error"
3424,7599,,10786.05,Rechazado,fecha_error
3425,20481,,,Cerrado,"fecha_error,monto_error"
3426,23883,,12197.71,Cerrado,fecha_error
3427,946,,,Rechazado,"fecha_error,monto_error"
3428,14447,,10608.62,Abierto,fecha_error
3429,23284,,,,"fecha_error,monto_error"
3431,4684,,11584.2,Abierto,fecha_error
3432,17249,,10800.63,Rechazado,fecha_error
3433,7532,,13.20112,Abierto,fecha_error
3434,9984,,3062.03,Rechazado,fecha_error
3435,19037,,11444.52,Rechazado,fecha_error
3437,6351,,8401.05,,fecha_error
3438,23938,,13993.71,Cerrado,fecha_error
3439,13817,,,,"fecha_error,monto_error"
3441,22107,,,Abierto,"fecha_error,monto_error"
3442,15431,,,Cerrado,"fecha_error,monto_error"
3443,8510,,10056.65,,fecha_error
3444,21351,,1822.41,Abierto,fecha_error
3446,11131,,,Cerrado,"fecha_error,monto_error"
3447,22596,,6770.25,Rechazado,fecha_error
3448,2630,,10748.46,Cerrado,fecha_error
3449,1708,,2.86112,Abierto,fecha_error
3451,13884,,,,"fecha_error,monto_error"
3453,9325,,9642.2,Abierto,fecha_error
3454,2037,,3365.77,Abierto,fecha_error
3455,16626,,8.87516,Rechazado,fecha_error
3457,6273,,14300.06,Abierto,fecha_error
3458,10026,,,Cerrado,"fecha_error,monto_error"
3459,13510,,1364.72,,fecha_error
3460,7518,,8300.17,Abierto,fecha_error
3461,13730,,3095.27,Abierto,fecha_error
3462,5506,,12.07245,Abierto,fecha_error
3464,4998,,2.00035,Cerrado,fecha_error
3465,13544,2025-03-22,,Cerrado,monto_error
3466,6692,2025-12-19,,Rechazado,monto_error
3467,13844,,3.81863,Rechazado,fecha_error
3468,3243,,9062.66,Cerrado,fecha_error
3469,24326,,6.64583,,fecha_error
3470,15724,,11734.05,Cerrado,fecha_error
3472,5138,,70603.0,,fecha_error
3473,171,,7.75878,Cerrado,fecha_error
3474,4946,,564.29,Abierto,fecha_error
3476,12166,,12.98463,,fecha_error
3478,5556,,14680.61,Cerrado,fecha_error
3479,11692,,10.88237,Abierto,fecha_error
3480,10364,,,Cerrado,"fecha_error,monto_error"
3481,3285,,838.68,,fecha_error
3483,548,2025-08-31,,,monto_error
3484,25658,,7169.55,,fecha_error
3486,13937,,10.74604,,fecha_error
3487,23003,,13129.06,Abierto,fecha_error
3488,23895,,,Abierto,"fecha_error,monto_error"
3489,4430,,5944.78,Abierto,fecha_error
3490,6084,,8.605,Rechazado,fecha_error
3491,15832,,11.69693,Cerrado,fecha_error
3492,20294,,10716.07,,fecha_error
3494,12179,,14019.08,Cerrado,fecha_error
3495,9259,,,Abierto,"fecha_error,monto_error"
3496,4209,,9979.24,Rechazado,fecha_error
3497,14901,,2471.77,,fecha_error
3498,7328,,7.78281,Abierto,fecha_error
3499,9065,,6999.35,Abierto,fecha_error
3500,17492,,13249.03,Cerrado,fecha_error
3501,18891,,,,"fecha_error,monto_error"
3502,8081,2025-06-20,,,monto_error
3503,2851,,4794.59,Abierto,fecha_error
3504,11346,,,,"fecha_error,monto_error"
3505,2886,,6412.86,Abierto,fecha_error
3506,9264,,12.62659,Cerrado,fecha_error
3507,3349,,,,"fecha_error,monto_error"
3508,22129,,9.03902,,fecha_error
3509,18194,,2757.05,,fecha_error
3511,22905,,1.85684,Abierto,fecha_error
3512,10191,,2182.12,,fecha_error
3513,4421,,7.58067,Abierto,fecha_error
3515,3367,,11736.59,Cerrado,fecha_error
3517,11884,,11449.61,Cerrado,fecha_error
3518,5093,,891.98,,fecha_error
3519,8836,,,,"fecha_error,monto_error"
3520,4576,,2363.2,Abierto,fecha_error
3521,11032,,13594.53,Cerrado,fecha_error
3522,463,,303.07,Cerrado,fecha_error
3524,7652,,,,"fecha_error,monto_error"
3525,20245,,6.26414,Cerrado,fecha_error
3526,8829,,6442.09,Cerrado,fecha_error
3527,15547,,7522.5,,fecha_error
3529,1469,,6825.88,Rechazado,fecha_error
3530,17762,,,Abierto,"fecha_error,monto_error"
3531,2494,,7907.02,Cerrado,fecha_error
3532,14495,,11954.77,Cerrado,fecha_error
3533,21048,,13697.87,,fecha_error
3534,2876,,,Rechazado,"fecha_error,monto_error"
3535,9016,,3.19404,Cerrado,fecha_error
3536,14020,,6546.48,Cerrado,fecha_error
3538,1345,,,Cerrado,"fecha_error,monto_error"
3540,18844,,1528.19,Cerrado,fecha_error
3541,12240,,3071.03,Abierto,fecha_error
3542,19282,,10566.55,Cerrado,fecha_error
3543,9468,,1714.27,Cerrado,fecha_error
3544,24708,,13.20469,Cerrado,fecha_error
3545,7239,,,,"fecha_error,monto_error"
3546,1257,,,Cerrado,"fecha_error,monto_error"
3547,3328,,9794.63,Rechazado,fecha_error
3549,25548,,14483.8,Cerrado,fecha_error
3550,23645,,,Cerrado,"fecha_error,monto_error"
3551,3157,,2.90646,Cerrado,fecha_error
3552,15512,,,,"fecha_error,monto_error"
3553,4590,,5643.52,Cerrado,fecha_error
3554,16697,,1618.84,Rechazado,fecha_error
3555,23779,,1.22639,,fecha_error
3556,11341,,1755.29,Abierto,fecha_error
3557,8401,,,Abierto,"fecha_error,monto_error"
3559,23942,,6.55989,Abierto,fecha_error
3560,18806,,,Cerrado,"fecha_error,monto_error"
3562,25632,,,Cerrado,"fecha_error,monto_error"
3563,4609,,8.8864,Cerrado,fecha_error
3564,8868,,13608.84,Abierto,fecha_error
3565,16432,,7620.6,,fecha_error
3566,1094,,7145.07,Abierto,fecha_error
3567,14450,,,,"fecha_error,monto_error"
3568,25596,,4.28373,Rechazado,fecha_error
3569,12465,,403.63,Rechazado,fecha_error
3570,16393,,,,"fecha_error,monto_error"
3571,9806,,8378.61,,fecha_error
3572,4216,,7426.75,,fecha_error
3573,10249,,8.9615,,fecha_error
3574,24919,,12.15403,Abierto,fecha_error
3576,9966,,428.48,Abierto,fecha_error
3577,25650,2025-09-14,,Rechazado,monto_error
3579,6213,,12502.67,Cerrado,fecha_error
3580,24208,,12972.6,Cerrado,fecha_error
3582,3284,,1.77101,,fecha_error
3583,8767,,11423.0,Abierto,fecha_error
3584,6152,,,,"fecha_error,monto_error"
3585,13397,,920.92,Cerrado,fecha_error
3586,12542,,5387.28,,fecha_error
3587,507,,,Rechazado,"fecha_error,monto_error"
3589,12806,,10418.95,Abierto,fecha_error
3590,25774,,,,"fecha_error,monto_error"
3591,3221,,1.99257,Abierto,fecha_error
3592,12181,,9.90561,,fecha_error
3593,23667,,,Cerrado,"fecha_error,monto_error"
3594,21287,,2696.59,,fecha_error
3595,18027,,10.44671,Cerrado,fecha_error
3596,11507,,10334.55,Cerrado,fecha_error
3597,6202,,12431.57,Cerrado,fecha_error
3598,3201,,3337.73,,fecha_error
3599,14117,,6880.5,Abierto,fecha_error
3600,19340,,,Rechazado,"fecha_error,monto_error"
3601,20525,2026-02-05,,Rechazado,monto_error
3602,20445,,,Abierto,"fecha_error,monto_error"
3603,23247,,12372.2,Rechazado,fecha_error
3604,4120,,7009.4,Cerrado,fecha_error
3605,23807,,3.63379,,fecha_error
3606,10162,,8.5553,Rechazado,fecha_error
3607,5532,,10342.27,Rechazado,fecha_error
3608,8560,,7.75793,Cerrado,fecha_error
3610,15614,,2819.04,Abierto,fecha_error
3611,10537,,,Abierto,"fecha_error,monto_error"
3613,11359,,11605.8,Abierto,fecha_error
3614,13738,,8077.38,,fecha_error
3615,20506,,14053.02,Abierto,fecha_error
3618,16604,,7.81524,,fecha_error
3619,16191,,2363.25,Cerrado,fecha_error
3620,16457,,8176.63,Rechazado,fecha_error
3621,198,,,Cerrado,"fecha_error,monto_error"
3622,19581,,-401.37,Cerrado,fecha_error
3623,8315,,,Abierto,"fecha_error,monto_error"
3625,6171,,5180.78,Abierto,fecha_error
3627,15450,,9880.85,,fecha_error
3628,533,,8437.13,Abierto,fecha_error
3629,23645,,2990.87,Abierto,fecha_error
3630,8795,,2.94579,Abierto,fecha_error
3631,13887,,-3648.92,Abierto,fecha_error
3632,11730,,,Cerrado,"fecha_error,monto_error"
3633,15157,,4535.49,,fecha_error
3634,20387,,,Rechazado,"fecha_error,monto_error"
3636,2605,,7899.99,,fecha_error
3637,16571,,11.99491,Rechazado,fecha_error
3638,5867,,13.33608,,fecha_error
3639,14954,2025-11-24,,Cerrado,monto_error
3642,19549,,5389.39,Cerrado,fecha_error
3643,3370,,4.71101,Rechazado,fecha_error
3644,2558,,12020.68,Abierto,fecha_error
3645,20740,,12181.4,Cerrado,fecha_error
3646,15001,,,,"fecha_error,monto_error"
3647,16785,,,Abierto,"fecha_error,monto_error"
3648,12817,,7427.63,Abierto,fecha_error
3649,21390,,,,"fecha_error,monto_error"
3650,25673,,6.09907,Abierto,fecha_error
3651,17717,,,Cerrado,"fecha_error,monto_error"
3652,16916,,-14782.04,Cerrado,fecha_error
3653,6813,,11719.87,Cerrado,fecha_error
3654,25792,,12396.95,Cerrado,fecha_error
3655,14874,,14325.34,,fecha_error
3656,24618,,3219.25,,fecha_error
3657,15950,,11571.88,,fecha_error
3659,10900,,11.10635,Cerrado,fecha_error
3660,2280,,5334.59,Abierto,fecha_error
3661,425,,9681.07,Abierto,fecha_error
3663,10279,,,Rechazado,"fecha_error,monto_error"
3664,5315,,10617.56,Abierto,fecha_error
3665,5478,,265.72,,fecha_error
3666,12201,,9.57419,Abierto,fecha_error
3667,2396,,11847.51,Cerrado,fecha_error
3669,3060,,13639.76,,fecha_error
3670,755,,11756.61,,fecha_error
3671,23288,,8923.47,,fecha_error
